id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15597068,Stauffacher Apartment- Kuenzli,12886487,Stephanie,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,483,3,34,2021-07-31,0.55,91,0,1,
15645106,Room at Stauffacher / Center of Zurich,1773765,Serli,Kreis 4,Langstrasse,47.37372,8.52848,Private room,90,3,0,,,1,55,0,
15653745,Nice 2.5 room Raspberry I Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,483,3,12,2020-04-02,0.20,91,89,0,
15654684,Nice 2.5 room Raspberry II Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,2,2020-05-31,0.09,91,209,0,
15654860,Nice 2.5 room Raspberry III Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,2,2019-02-25,0.05,91,0,0,
15672243,Nice 2.5 room Raspberry IV Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,1,2018-07-30,0.02,91,0,0,
15672687,Nice 2.5 room Blueberry II Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,2,2020-07-19,0.09,91,211,0,
15673613,Nice 2.5 room Blueberry III Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,3,2021-01-31,0.12,91,30,2,
15673758,Nice 2.5 room Blueberry IV Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,0,,,91,242,0,
15673943,Nice 1 room Cranberry II Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,2,2019-08-31,0.05,91,244,0,
15674116,Nice 1 room Cranberry III Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,3,2021-10-03,0.09,91,58,1,
15674393,Nice 1 room Cranberry IV Apartment,12886487,Stephanie,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,575,30,3,2019-08-31,0.07,91,181,0,
15712965,Letzigrund White Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,3,2021-01-10,0.11,91,242,1,
15751390,Zurich City - Beautiful Apartment w/ Lake View,86561654,Maja,Kreis 8,Seefeld,47.36378,8.54889,Entire home/apt,250,1,8,2021-12-04,0.26,1,165,5,
15764019,Letzigrund Gold Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,3,2018-11-01,0.05,91,150,0,
15765564,Letzigrund Chestnut Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,303,0,
15765855,Letzigrund Aqua Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,2,2021-01-15,0.04,91,269,1,
15765978,Letzigrund Black Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,5,2021-02-28,0.13,91,317,1,
15766507,Letzigrund Bordeaux Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,311,0,
15766649,Letzigrund Copper Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,3,2020-01-19,0.10,91,212,0,
15766767,Letzigrund Coral Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,2,2021-10-15,0.20,91,150,2,
15766962,Letzigrund Ebony Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,181,0,
15769817,Your room in the heart of Zurich!,361987,Leslie,Kreis 2,Enge,47.35944,8.52649,Private room,100,1,32,2018-11-15,0.51,1,86,0,
15780378,Letzigrund Indigo Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,150,0,
15780649,Letzigrund Lemon Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,1,2019-10-01,0.04,91,271,0,
15780767,Letzigrund Lime Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,305,0,
15781029,Letzigrund Mint Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,7,2021-11-14,0.18,91,323,1,
15782017,I am subletting my cosy flat perfectly situated,19946038,Beata,Kreis 4,Hard,47.37985,8.51411,Entire home/apt,130,1,159,2021-10-20,2.55,1,263,10,
15782270,"Big, clean and wonderful place to stay from n days",63514363,Pat,Kreis 11,Oerlikon,47.40886,8.53224,Private room,47,1,197,2019-06-01,3.24,1,330,0,
15796209,"top modern 3.5 room loft apartment, hip urban city",25633261,Thomas,Kreis 5,Escher Wyss,47.38735,8.51522,Entire home/apt,174,3,14,2021-12-18,0.23,1,163,4,
15796740,Letzigrund Olive Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,4,2021-02-14,0.13,91,302,1,
15796875,Letzigrund Pink Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,1,2019-02-03,0.03,91,300,0,
15797256,Letzigrund Rose Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,0,,,91,305,0,
15797502,Letzigrund Silver Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,575,30,2,2019-03-29,0.06,91,293,0,
15843514,nice 3-Room Appartment Stauffacher / Zurich center,102623093,Sindy,Kreis 4,Langstrasse,47.37467,8.52908,Entire home/apt,160,30,118,2020-01-24,1.90,1,167,0,
15853113,"helles Zimmer in angenehmer 3er WG, top Anbindung",39029806,Daniel,Kreis 11,Seebach,47.4144,8.55859,Private room,66,2,22,2021-09-30,0.35,1,60,6,
15862347,Zürich Unterstrass,102813335,Walter,Kreis 10,Wipkingen,47.40063,8.53103,Private room,75,2,5,2021-08-31,0.19,1,167,1,
15863621,AUF ZEIT (04/17- ca. 06/18); 3.5-Zimmer-Wohnung,76702774,Sabrina,Kreis 12,Saatlen,47.40756,8.55934,Entire home/apt,85,360,0,,,1,365,0,
15879427,GDN AU Apartment 1,3072679,Andrea,Kreis 3,Alt-Wiedikon,47.35994,8.52206,Entire home/apt,134,3,7,2020-03-14,0.12,5,272,0,
15889069,Gold coast apartment at the lake in Zurich-Seefeld,103049265,Guido,Kreis 8,Mühlebach,47.34994,8.56335,Entire home/apt,104,8,29,2020-11-01,0.49,1,180,0,
15946738,Large and bright apartment - Quiet but central,8370002,Cecilia & Pietro,Kreis 6,Oberstrass,47.38724,8.5516,Entire home/apt,180,3,5,2018-12-30,0.08,1,0,0,
16045646,Lovely cosy flat 15 min by tram from main station,36108777,Aurelia,Kreis 3,Sihlfeld,47.37686,8.51255,Entire home/apt,99,7,7,2021-10-23,0.12,1,13,4,
16046971,"new: THE SUITE DELUXE  big room NEW SHOWER,KITCHEN",101365596,Fabienne Zahlt Alle Gebühren,Kreis 2,Enge,47.36052,8.52521,Entire home/apt,176,60,2,2018-05-22,0.04,1,353,0,
16159698,Cosy & luminous flat close to the city center,3439920,Elise,Kreis 10,Wipkingen,47.39076,8.52594,Entire home/apt,120,7,2,2017-07-20,0.03,1,0,0,
16185714,1.5 room apartment in Zurich (HG-4),25291258,Delta Estates,Kreis 1,Hochschulen,47.37038,8.54719,Entire home/apt,73,7,36,2021-09-18,0.67,17,290,2,
16186038,1 Bedroom Apartment Junior,16703823,Vision Zurich,Kreis 2,Wollishofen,47.35263,8.53012,Entire home/apt,202,2,0,,,74,1,0,
16238364,Terrace-flat close to the alternative Zurich,8525630,Deniz,Kreis 10,Wipkingen,47.39446,8.52372,Entire home/apt,75,4,9,2020-08-08,0.15,1,0,0,
16263695,Nice room in a big modern flat,39891937,Joy,Kreis 9,Albisrieden,47.37989,8.48981,Private room,64,4,11,2021-10-12,0.18,3,88,1,
16263857,Living & homeoffice at the oldtown,13570663,Chris,Kreis 1,Rathaus,47.37237,8.54397,Entire home/apt,88,4,201,2021-12-08,3.28,37,330,25,
16329215,Furnished renovated apartment in Zurich City,57254504,Deborah,Kreis 2,Wollishofen,47.35177,8.53044,Entire home/apt,170,3,124,2020-01-01,2.09,1,88,0,
16332213,Sunny duplex apartment in Oerlikon,4124134,Antranik,Kreis 11,Oerlikon,47.40365,8.55087,Entire home/apt,175,2,1,2019-08-12,0.03,2,34,0,
16364923,Apartment near Helvetiaplatz,10069158,Nemanja,Kreis 4,Langstrasse,47.3759,8.52021,Entire home/apt,130,1,16,2018-01-03,0.26,1,0,0,
16435353,Elegant Zurich apartment with view,62954320,Rakhal,Kreis 10,Höngg,47.39812,8.50584,Entire home/apt,108,2,32,2021-12-17,0.57,4,9,5,
16445807,Furnished room in a generously spaced flat,105658130,David,Kreis 11,Seebach,47.41782,8.53634,Private room,150,4,0,,,1,87,0,
16595111,"Super central, super nice :)",1277121,Nina,Kreis 10,Wipkingen,47.39394,8.53179,Entire home/apt,80,28,20,2020-01-02,0.33,1,0,0,
16595352,"Quiet, good location, public transport, Parking",480998,Pius,Kreis 11,Oerlikon,47.40637,8.54971,Entire home/apt,68,40,6,2020-05-31,0.12,4,85,0,
16611283,Zentrales Businessappartment,109624444,Richard,Kreis 4,Werd,47.37199,8.52825,Entire home/apt,200,30,0,,,1,358,0,
16735328,Cozy attic Loft - 10 min to HB,21667827,Lara Raphaela,Kreis 6,Oberstrass,47.38456,8.55001,Entire home/apt,92,270,24,2020-04-03,0.40,1,57,0,
16751353,Small room in Zurich,1370298,Andrius,Kreis 11,Seebach,47.42548,8.53526,Private room,37,20,13,2021-11-28,0.22,1,0,2,
16791727,"Downtown Penthouse Apartment, including Parking",1788253,Thierry,Kreis 4,Langstrasse,47.37455,8.52999,Entire home/apt,519,1,281,2021-12-26,4.71,4,168,35,
16864720,2.5 room apartment in Zurich-Oerlikon (BA-11),25291258,Delta Estates,Kreis 11,Oerlikon,47.4102,8.54207,Entire home/apt,95,7,1,2017-06-21,0.02,17,145,0,
16875656,4.5 room apartment in Zurich-Oerlikon (BA-12),25291258,Delta Estates,Kreis 11,Oerlikon,47.40919,8.54202,Entire home/apt,115,7,4,2017-09-30,0.07,17,145,0,
16881290,"Bright, Central Room with a private balcony!!",42887459,Laila,Kreis 11,Seebach,47.41602,8.54667,Private room,58,3,33,2021-03-29,0.56,1,167,1,
16938543,loft,113205995,Katja,Kreis 10,Wipkingen,47.39295,8.51782,Entire home/apt,110,14,18,2021-10-21,0.30,1,0,3,
16940188,Gemütliche Wohnung am Stadtrand,110912825,Meisam,Kreis 2,Leimbach,47.33002,8.5161,Private room,60,2,7,2017-07-20,0.12,1,89,0,
16969928,Furnished room with separate bathroom in community,113516235,Fetah,Kreis 11,Affoltern,47.42274,8.50355,Private room,92,7,1,2017-02-12,0.02,1,180,0,
17023300,"Room 6 - Toblerplatz, Zuriberg",40667302,Peter/Engin,Kreis 7,Fluntern,47.37966,8.55916,Private room,90,1,10,2019-12-05,0.18,14,22,0,
17032745,3.5 room apartment in Zurich-Oerlikon (BA-32),25291258,Delta Estates,Kreis 11,Oerlikon,47.40901,8.54204,Entire home/apt,140,7,7,2021-12-25,0.12,17,179,2,
17049377,gemütliche zwei zimmer in altbau nähe see,114450631,Christoph,Kreis 2,Enge,47.35924,8.52786,Private room,60,30,11,2017-05-27,0.19,1,180,0,
17083952,Spacious family home in Downtown Switzerland,11210478,Patrick,Kreis 2,Enge,47.36723,8.52632,Entire home/apt,499,7,9,2021-01-02,0.27,2,126,1,
17094910,Wohnung mit grossem sonnigen Süd-Balkon/ 5' bis HB,16131162,Thomas,Kreis 9,Altstetten,47.38882,8.48126,Entire home/apt,299,1,0,,,1,363,0,
17267151,"Ultimate luxury in Zurich, villa IMPERIAL",113193480,Ocemat,Kreis 2,Wollishofen,47.34338,8.53135,Entire home/apt,1118,3,16,2020-06-07,0.30,2,104,0,
17303231,Rhododendron Row—most desirable and best-appointed,4167834,Caolan,Kreis 8,Weinegg,47.35688,8.57357,Private room,143,1,0,,,1,0,0,
17391335,Bright studio - Center of Zurich - Helle Wohnung,4332149,Mario,Kreis 6,Unterstrass,47.37949,8.54429,Entire home/apt,92,2,143,2021-12-16,2.44,1,28,33,
17411093,2 Bedroom Apartment Mini,16703823,Vision Zurich,Kreis 3,Alt-Wiedikon,47.36226,8.5222,Entire home/apt,437,2,19,2021-09-20,0.38,74,27,7,
17428463,Sunny and newly renovated  flat in Wiedikon,106120375,Laurent,Kreis 3,Alt-Wiedikon,47.36183,8.51632,Entire home/apt,79,2,2,2021-11-12,0.64,1,4,2,
17471935,1.5 room apartment in Zurich-City (BE-35),25291258,Delta Estates,Kreis 3,Sihlfeld,47.37545,8.51622,Entire home/apt,69,7,17,2020-09-06,0.31,17,330,0,
17506390,N4 - Apartment in the Old Town,12886487,Stephanie,Kreis 1,Rathaus,47.37505,8.54372,Entire home/apt,483,3,23,2021-11-03,0.42,91,326,3,
17529725,"Cozy Room in Zürich, sunny, calm and central",118564475,Silvia,Kreis 10,Höngg,47.40107,8.49915,Private room,135,3,3,2017-06-09,0.05,1,364,0,
17568256,Lake View in the Happy House,35463626,René,Kreis 10,Wipkingen,47.39846,8.53153,Private room,78,3,2,2017-03-26,0.03,1,28,0,
17715984,Bright private room with garden und own entrance,11445323,Rebekka,Kreis 11,Seebach,47.41736,8.5335,Private room,85,20,0,,,1,89,0,
17739331,Living & homeoffice with spectacular views !,13570663,Chris,Kreis 1,Rathaus,47.37198,8.54206,Entire home/apt,109,4,202,2021-12-10,3.51,37,270,37,
17854285,Charming 1BD flat / old town UZ1,23561865,Tania,Kreis 1,Rathaus,47.3718,8.54541,Entire home/apt,139,2,169,2021-12-12,3.05,37,61,29,
17906819,Flat close to HB and River,6276381,Anthia,Kreis 6,Unterstrass,47.38646,8.54015,Entire home/apt,148,40,19,2021-12-01,0.34,1,93,4,
17918837,Vintage roof-apartment with two bedrooms,118154826,Peter,Kreis 11,Oerlikon,47.41037,8.53746,Entire home/apt,105,3,109,2021-12-26,1.92,1,89,16,
17960665,Penthouse with rooftop terrace near Central&HB,365856,Alex,Kreis 1,Rathaus,47.37414,8.5441,Entire home/apt,308,2,80,2021-11-29,1.39,1,155,28,
18005406,Dipsis Homestay,43680944,Dipali,Kreis 9,Altstetten,47.38388,8.49333,Shared room,95,1,3,2017-07-30,0.05,1,365,0,
18064368,Beautiful spacious home in Seefeld near lake,24436804,Katia,Kreis 8,Mühlebach,47.35796,8.55493,Private room,118,30,15,2019-05-15,0.27,1,178,0,
18084403,Studio - Seestrasse Apartments,21681796,Sandra,Kreis 2,Enge,47.36071,8.53279,Private room,155,1,8,2019-11-15,0.18,1,365,0,
18085607,1BR flat close to lake/opera/city center (SF11),23561865,Tania,Kreis 8,Mühlebach,47.36356,8.54963,Entire home/apt,159,2,52,2021-10-05,0.92,37,83,12,
18165560,3 room appartement - Goodkarma Flat :),122212913,Jasmine,Kreis 4,Hard,47.37947,8.5173,Entire home/apt,138,3,9,2021-11-01,0.16,1,88,2,
18167377,Live like locals in hidden gem,2858504,Trix,Kreis 7,Hirslanden,47.36509,8.56923,Entire home/apt,400,3,2,2020-08-01,0.05,3,28,0,
18364258,Hugostrasse 9  8050 Zurich,2756864,Jennifer,Kreis 11,Oerlikon,47.40889,8.54848,Entire home/apt,100,14,0,,,5,124,0,
18369910,Cozy room in a spacious and modern flat in center,17459540,Thierry,Kreis 3,Sihlfeld,47.36993,8.52004,Private room,65,30,10,2017-05-31,0.18,1,164,0,
18471761,Zurich Furnished One Bedroom Apartment,90399530,Daniella,Kreis 3,Sihlfeld,47.36498,8.52248,Entire home/apt,214,2,9,2020-08-30,0.17,5,0,0,
18779748,Zurich Youth Hostel,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34802,8.5278,Shared room,65,1,32,2021-08-29,0.60,2,365,1,
18780797,Hostel Zurich,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34802,8.5278,Shared room,128,1,1,2018-07-30,0.02,2,365,0,
18844255,Grosszügig mit Aussensitzplatz - gute ÖV Anbindung,131132767,André,Kreis 2,Leimbach,47.33515,8.51566,Private room,80,2,6,2019-10-31,0.20,1,55,0,
18845736,"Moderne 2,5 Zi.-Wohnung Zürich-City",22529176,Monika,Kreis 2,Enge,47.35975,8.52788,Entire home/apt,81,182,2,2017-07-22,0.04,1,92,0,
18851692,schöne Unterkunft in Seenähe,131318805,Carla,Kreis 8,Weinegg,47.36283,8.5563,Private room,98,1,16,2021-11-23,2.68,1,84,16,
18893357,Central Flat in Zurich (for filmmakers),30899780,Anna,Kreis 3,Sihlfeld,47.37504,8.51436,Shared room,150,5,0,,,1,83,0,
18937812,Unforgettable stay at center of Zurich,6673085,Frank,Kreis 6,Unterstrass,47.38381,8.54263,Private room,120,2,0,,,1,361,0,
19058271,3.5 room apartment in Zurich-Oerlikon (BA-21),25291258,Delta Estates,Kreis 11,Oerlikon,47.40942,8.54102,Entire home/apt,130,7,17,2021-12-11,0.31,17,129,3,
19081523,"Beautiful 3.5rm apartment (central, near Idaplatz)",5976839,Lorenzo,Kreis 3,Sihlfeld,47.37618,8.50995,Entire home/apt,280,9,3,2018-07-21,0.06,1,0,0,
19133540,⭐️⭐️⭐️ Comfortable Apartment in the Center of Zurich,32320648,Marco,Kreis 4,Hard,47.38349,8.50863,Entire home/apt,74,1,101,2021-12-25,1.83,1,184,51,
19185438,In Wipkingen eine möbilierte 3 Zimmer wohnung,34797243,Walter,Kreis 10,Wipkingen,47.39449,8.52004,Entire home/apt,69,30,5,2019-08-30,0.09,1,30,0,
19189875,Zürich's Sunny Side,3499588,Igor,Kreis 6,Oberstrass,47.38739,8.55218,Entire home/apt,74,180,4,2017-09-08,0.07,1,362,0,
19205207,Exclusive 160m2 lake front penthouse,3698452,Jan,Kreis 8,Seefeld,47.36317,8.54612,Entire home/apt,630,3,2,2017-09-17,0.04,1,0,0,
19215537,comfortable and large room,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38802,8.49209,Private room,93,7,10,2021-10-06,0.18,9,120,1,
19220952,2 Bedroom Apartment with Balcony,90399530,Daniella,Kreis 3,Alt-Wiedikon,47.35835,8.51756,Entire home/apt,309,1,42,2021-11-11,0.77,5,363,20,
19283462,"Styled, cozy, surrounded by nature",1738612,Marianne,Kreis 7,Witikon,47.36027,8.57639,Private room,120,2,12,2021-08-28,0.23,1,43,4,
19310604,Room in vintage apt in the heart of Zürich,28743148,Lizzie,Kreis 1,Lindenhof,47.37162,8.53965,Private room,93,20,91,2019-08-29,1.70,1,0,0,
19359438,"Schöne, grosse Wohnung",135679340,Kim,Kreis 2,Wollishofen,47.33132,8.52768,Entire home/apt,115,5,14,2020-07-25,0.26,1,35,0,
19371807,Beautiful Studio in the heart of Zurich's Old Town,74798880,Jeremi,Kreis 1,Rathaus,47.37213,8.54679,Entire home/apt,95,60,11,2020-12-28,0.21,1,126,1,
19373497,Cosy and bright living room with balcony (Kreis 4),35405500,Al,Kreis 4,Langstrasse,47.37682,8.52082,Private room,185,2,0,,,1,90,0,
19543661,Habitación Cool,128753219,Monica,Kreis 12,Hirzenbach,47.40162,8.58512,Private room,52,2,96,2019-08-09,1.78,1,27,0,
19559281,WG-Zimmer in Traumwohnung in Zürich Seefeld frei,137437502,Frank,Kreis 8,Seefeld,47.35882,8.55243,Private room,60,30,0,,,1,83,0,
19596005,Central n quiet entire flat + free parking space.,90995955,Ferya,Kreis 7,Hirslanden,47.35518,8.57618,Entire home/apt,36,2,177,2021-09-28,3.25,1,0,1,
19618198,Big Room Near City Center,18327045,Michal,Kreis 4,Werd,47.37458,8.51981,Private room,60,5,2,2017-11-11,0.04,3,0,0,
19669688,Gemütliches Zimmer,138502894,Claudia,Kreis 9,Altstetten,47.39658,8.4941,Private room,70,1,2,2017-07-06,0.04,2,0,0,
19674031,4-rooms flat in Zürich Seefeld,25875288,Tobias,Kreis 8,Mühlebach,47.35814,8.55635,Entire home/apt,150,7,0,,,1,0,0,
19678667,2 Bedroom Apartment with Garden View,90399530,Daniella,Kreis 3,Alt-Wiedikon,47.35976,8.51851,Entire home/apt,337,2,34,2021-11-28,0.62,5,364,12,
19735394,"New Rooftop-Apartment, central and quiet",139148038,Irene,Kreis 6,Oberstrass,47.38342,8.5495,Entire home/apt,150,4,44,2021-11-03,0.82,1,112,8,
19742331,"Hell, ruhig, zentral - Wohnung mit Südbalkon",27902480,Susanne,Kreis 3,Alt-Wiedikon,47.35862,8.51657,Entire home/apt,55,2,17,2021-02-28,0.33,2,152,2,
19743179,"9 Min. von City/HB, kl. Zimmer in romant. Haus.",122070790,Sandra,Kreis 9,Albisrieden,47.36502,8.49349,Private room,39,3,151,2021-11-12,2.85,2,8,12,
19755916,"Gemütliches, geräumiges Zimmer im Dachstock",138502894,Claudia,Kreis 9,Altstetten,47.39669,8.49626,Private room,140,2,0,,,2,63,0,
19885799,Precious apartment by the lake in central Zurich,22889966,Julia,Kreis 8,Seefeld,47.35466,8.55679,Entire home/apt,103,14,15,2021-11-05,0.34,1,182,4,
19904561,stylish flat in trendy neighborhood,10017243,Andrea,Kreis 3,Sihlfeld,47.3753,8.51415,Private room,70,2,23,2021-07-26,0.53,1,335,5,
19924162,very nice single room,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38802,8.49209,Private room,63,7,30,2021-10-01,0.62,9,55,11,
19929239,"Very central, quiet and green",36603309,Rudolf,Kreis 6,Oberstrass,47.38809,8.54917,Entire home/apt,83,3,19,2021-12-16,0.64,1,323,8,
20003901,"Ankommen, wohlfühlen, Zürich geniessen",72804658,Ju,Kreis 2,Wollishofen,47.33588,8.52867,Private room,64,2,34,2021-12-05,0.63,1,180,4,
20079919,Limmatquai River View Apartment With Jacuzzi,475053,James,Kreis 1,Rathaus,47.37338,8.54301,Entire home/apt,1308,1,34,2021-08-26,0.63,18,343,7,
20098001,Designer room in the core of Zurich Center,2614674,Etienne,Kreis 2,Enge,47.36186,8.52617,Private room,77,1,2,2020-01-01,0.04,1,0,0,
20124987,Classy Flat,23595567,Angie,Kreis 9,Altstetten,47.38829,8.48143,Private room,81,5,1,2017-09-08,0.02,1,364,0,
20182402,Cosy 2 room apt right at Zurich main station,21628199,Andreas,Kreis 5,Gewerbeschule,47.38185,8.53704,Entire home/apt,65,6,15,2021-05-24,0.28,1,14,1,
20204122,Above the roofs and in the middle of everything!,95254027,Dominik,Kreis 4,Langstrasse,47.37844,8.52697,Entire home/apt,68,90,6,2021-07-25,0.12,1,0,1,
20246499,Spacious and comfy Room in Wipkingen,17880389,Vanessa,Kreis 10,Wipkingen,47.39433,8.52526,Private room,65,1,313,2020-01-08,5.87,1,0,0,
20349682,"1 Bedroom Serviced Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36111,8.55034,Entire home/apt,270,2,1,2020-09-14,0.06,18,363,0,
20429590,Penthouse Mainau,96690844,Bernhard,Kreis 8,Seefeld,47.35975,8.54969,Entire home/apt,550,3,12,2021-08-07,0.23,1,358,1,
20435538,"Idyllisches,gemütliches Wohnen zwischen den Bergen",145824019,Vanessa,Kreis 9,Altstetten,47.39797,8.48422,Private room,80,3,0,,,1,83,0,
20468531,Room in Design & Lifestyle Hotel,146143183,Beat,Kreis 7,Fluntern,47.37336,8.5543,Hotel room,195,1,26,2021-09-05,0.49,1,179,1,
20621446,"Zürich - Modern, Comfortable, Designer & Central",26784112,Zurich,Kreis 11,Oerlikon,47.41354,8.54605,Entire home/apt,88,5,56,2021-11-13,1.15,1,35,7,
20636301,Spacious apartment just behind the railway station,66592862,Martin,Kreis 5,Gewerbeschule,47.38136,8.53346,Entire home/apt,260,3,87,2021-12-20,1.68,1,337,22,
20676422,"Kleine City Wohnung ""Top of Zurich""",147944640,Paul,Kreis 4,Langstrasse,47.37795,8.52193,Entire home/apt,63,90,1,2019-12-23,0.04,1,358,0,
20777073,"Affordable apartment, excellent connectivity",148886290,Kasper,Kreis 9,Altstetten,47.3899,8.47912,Entire home/apt,90,1,5,2019-01-02,0.10,1,0,0,
20779394,Zurich Wiedikon lovely & cosy apartment -Rooftop-,1224221,Janet,Kreis 3,Alt-Wiedikon,47.36533,8.52205,Private room,53,3,61,2019-11-14,1.17,1,0,0,
20779854,Enjoy Zurich:super central family friendly home,38078303,Rozalina,Kreis 8,Mühlebach,47.35762,8.55756,Entire home/apt,99,28,5,2021-04-26,0.10,1,118,1,
20795036,RELOC Cosy 1-room-apartment,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.4156,8.5451,Entire home/apt,169,4,6,2020-03-14,0.12,10,0,0,
20829919,In the heart of Zurich,149424509,Daniela,Kreis 4,Werd,47.3713,8.52514,Entire home/apt,150,4,39,2021-08-02,0.75,1,207,6,
20830377,Single family 4 bedroom house with lakeview,53324682,Karen,Kreis 2,Wollishofen,47.33689,8.53426,Entire home/apt,360,4,7,2018-08-22,0.14,1,56,0,
20953743,"Central apartment close to lake Zurich, Seefeld",3032638,Tofi,Kreis 8,Seefeld,47.35556,8.55478,Entire home/apt,139,25,25,2020-10-17,0.48,1,56,0,
20992774,"Modern and Bright Apartment, with a View.",151111609,Ruth,Kreis 10,Wipkingen,47.39647,8.52569,Entire home/apt,90,50,2,2019-02-23,0.04,1,0,0,
21086485,Nice 2BD flat city center / near FIFA (Wille 3),23561865,Tania,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,195,2,51,2021-08-31,1.01,37,6,11,
21109761,"Lovely apartment close to city Center, ETH & Uni",35801482,Sebastian,Kreis 6,Oberstrass,47.37911,8.55166,Entire home/apt,74,2,128,2021-12-19,2.52,1,68,23,
21130086,"New, spacious & charming Flat in central Zurich",8616185,Fabian,Kreis 7,Hirslanden,47.36094,8.56591,Entire home/apt,199,2,25,2020-02-21,0.51,1,361,0,
21143348,Quiet Room Close To Zürich City Center,90238660,Harjit,Kreis 9,Altstetten,47.38561,8.48861,Private room,53,1,46,2021-12-18,0.92,1,90,21,
21259576,Stunning 3room DESIGN APT in Zurich CITY¦IDA Platz,3884283,Andrea,Kreis 3,Sihlfeld,47.37412,8.51763,Entire home/apt,360,4,29,2020-10-09,0.58,2,146,0,
21270657,Boutique designer apartment in the centre of town,153115058,Thomas,Kreis 4,Werd,47.37212,8.5265,Entire home/apt,289,3,53,2021-12-03,1.26,1,115,14,
21294062,Stadt Zürich 207-Albisriederplatz Appartement,19610180,Rossana,Kreis 4,Hard,47.3803,8.50703,Entire home/apt,81,1,120,2021-12-16,2.35,15,363,31,
21318112,Room: 2★Your downtown base for tourism + business★,154301820,Severin,Kreis 4,Langstrasse,47.38035,8.52826,Private room,71,1,485,2021-12-08,9.47,2,83,40,
21362528,ROOM IN A LOVELY SHARED-FLAT (YOU WILL BE ALONE!),119139591,Martina,Kreis 3,Alt-Wiedikon,47.36011,8.52098,Private room,80,6,64,2019-12-28,1.26,1,86,0,
21372421,smart Business Stay: 450 m to Zurich HB (14+ days),152939808,Ivan Koenig,Kreis 5,Gewerbeschule,47.38206,8.53409,Private room,59,14,10,2018-06-11,0.20,1,0,0,
21381593,"Bright, spacious room with large loggia",29950378,Maximilian,Kreis 9,Albisrieden,47.37327,8.49369,Private room,49,4,31,2020-01-02,0.61,1,0,0,
