id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4901321,Flat in Prenzlauerberg for rent,25229702,Lea,Pankow,Prenzlauer Berg Süd,52.53232,13.42708,Entire home/apt,500,1,0,,,1,0,0,
4905886,26m² room in a 120 m² flatshare,25257208,Marc,Neukölln,Schillerpromenade,52.46886,13.42751,Private room,32,2,0,,,1,0,0,
4906079,Centrally located in Prenzlberg,23961923,Daniela,Pankow,Prenzlauer Berg Nordwest,52.54163,13.41033,Private room,36,2,139,2020-03-16,1.64,1,0,0,
4906483,Sunny room in Friedenau,20905898,Donka,Tempelhof - Schöneberg,Friedenau,52.46281,13.34516,Entire home/apt,43,30,0,,,1,165,0,
4908370,Großes Prentl´berger Altbauzimmer,9415069,Sophie,Pankow,Prenzlauer Berg Ost,52.53692,13.43644,Private room,30,2,2,2016-01-02,0.03,1,0,0,
4912816,Big Room Available in 2bdr flat / Neukölln,6593941,Emma,Neukölln,Rixdorf,52.47725,13.45002,Private room,50,21,3,2019-08-26,0.08,1,0,0,
4913024,"Modern, Central, Sunny, Spacious",25300361,Lars,Tempelhof - Schöneberg,Schöneberg-Nord,52.49714,13.3615,Entire home/apt,65,5,63,2018-06-07,0.82,1,0,0,
4913359,Furnished room in kreuzberg,24850145,Victor,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50655,13.40492,Private room,26,5,6,2016-10-03,0.07,1,0,0,
4919293,Große Familienwohnung in Berlin,24860418,Konstanze,Pankow,Prenzlauer Berg Süd,52.53587,13.42829,Entire home/apt,80,7,2,2018-08-02,0.04,1,0,0,
4921386,"Bright room with balcony, female guests",23245207,Nina,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50431,13.4013,Private room,25,3,17,2019-10-26,0.41,2,0,0,02/Z/RA/008353-18
4922484,großes Zimmer in Kreuzberg,25351719,Christian,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49789,13.42521,Private room,45,1,0,,,1,0,0,
4923935,Top Appartment Kreuzkölln,12159598,Patrick,Neukölln,Reuterstraße,52.48944,13.42745,Entire home/apt,70,1,0,,,1,0,0,
4929513,ZIMMER IM HERZEN VON NEUKÖLLN,25392798,Dragan,Neukölln,Rixdorf,52.48,13.43928,Private room,50,1,0,,,1,0,0,
4929901,Cosy one room apartment in Neukölln (4 people),25395752,Fatih,Neukölln,Rixdorf,52.47002,13.44213,Entire home/apt,35,1,0,,,1,0,0,
4929963,"Nice studio in Prenzelberg, Berlin",25396210,Johannes + Marion,Pankow,Helmholtzplatz,52.54326,13.4169,Entire home/apt,51,3,170,2021-09-17,2.10,1,165,7,03/Z/AZ/004100-18
4930385,Bright Neukölln Apartment,25398236,James,Neukölln,Reuterstraße,52.48583,13.42917,Entire home/apt,80,4,2,2015-04-06,0.02,1,0,0,
4932854,Pensionszimmer zur Jahreswende 2015,25413382,Sel,Reinickendorf,Ost 2,52.56366,13.33122,Shared room,150,2,0,,,1,0,0,
4933665,Sunlit 2BR Top Floor Apt in Mitte,454103,Benjamin,Mitte,Brunnenstr. Süd,52.5354,13.37812,Entire home/apt,129,2,69,2021-12-13,0.89,1,0,4,01/Z/RA/008539-19
4944048,Spatious and bright 4room apartment,18124387,Caroline,Neukölln,Reuterstraße,52.48694,13.43843,Entire home/apt,140,5,9,2019-07-10,0.11,1,0,0,
4952826,"Huge, cosy flat near Mauerpark!",16989663,Theresa,Pankow,Prenzlauer Berg Nordwest,52.54673,13.411,Private room,84,9,18,2019-10-04,0.22,1,350,0,
4954597,Im Herzen von Prenzlauer Berg,25538842,Jan,Pankow,Prenzlauer Berg Südwest,52.53798,13.42257,Entire home/apt,120,3,7,2021-10-22,0.09,1,261,2,
4961022,Familien- Silvester in Berlin,9229099,Lore,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49483,13.44423,Entire home/apt,160,2,0,,,1,0,0,
4962026,Mittendrin! und Park vor der Tür...,25579499,Andrea,Mitte,Tiergarten Süd,52.50087,13.36528,Private room,34,3,111,2021-09-27,1.37,1,0,1,
4965994,Sunny Rooftop Design Studio XKölln,4873725,Tobias,Neukölln,Reuterstraße,52.49145,13.42459,Entire home/apt,60,92,27,2021-06-04,0.33,2,227,1,
4982472,Nice quiet room in Treptow,25684726,Christoff,Treptow - Köpenick,Baumschulenweg,52.4689,13.49179,Private room,30,3,145,2021-11-17,1.87,1,46,1,09/Z/AZ/001985-19
4987052,Peaceful Room with 24/7 connection to centre,25709605,Jakobine,Pankow,Pankow Süd,52.55662,13.4168,Private room,40,3,9,2020-01-02,0.26,1,0,0,
4992427,Cozy studio in Neukölln,23495932,Carina,Neukölln,Neuköllner Mitte/Zentrum,52.46874,13.43858,Entire home/apt,83,3,2,2016-09-26,0.03,1,0,0,
5000396,Modern flat in fhain for 1mth,7061458,Robert,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50509,13.47078,Entire home/apt,40,7,0,,,1,0,0,
5008340,Beautiful 1 bedroom flat by trendy Bergmann Street,4696381,James,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48678,13.38892,Entire home/apt,83,7,13,2020-02-18,0.24,1,7,0,
5017380,"cosy, central, park, Kreuzberg",6455043,Ulrike,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49973,13.43725,Private room,39,1,0,,,1,0,0,
5020064,Beautiful light place surrounded by green parks,2071457,Leonora,Treptow - Köpenick,Alt  Treptow,52.48865,13.45426,Entire home/apt,50,10,19,2019-12-13,0.24,2,82,0,
5023455,2 Zimmer mit Blick über Berlin,25728760,Marko,Lichtenberg,Frankfurter Allee Süd,52.50846,13.48056,Entire home/apt,70,3,0,,,1,0,0,
5023886,schöne helle Wohung in ruhiger Lage,25925725,Svende,Pankow,Weißensee,52.54644,13.4559,Entire home/apt,30,3,1,2015-01-30,0.01,1,0,0,
5034567,Berlin genießen,25989649,Henrik,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49744,13.46621,Entire home/apt,40,1,25,2016-04-12,0.30,1,0,0,
5043702,Room in heart of Kreuzberg,5427959,Sonia,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5007,13.42579,Private room,50,1,0,,,1,0,0,
5046962,Beautiful Apartment in Berlin,25504810,Nina,Tempelhof - Schöneberg,Schöneberg-Süd,52.48811,13.3502,Entire home/apt,50,6,0,,,1,0,0,
5047938,Lovely room in Wedding,26059823,Damla,Mitte,Parkviertel,52.54793,13.34609,Private room,23,7,29,2021-04-22,0.92,1,0,3,
5058674,Gemütliche 2-Zimmerwohnung Neukölln,15131628,Maximiliane,Neukölln,Neuköllner Mitte/Zentrum,52.46652,13.4377,Entire home/apt,59,7,8,2020-08-30,0.21,1,13,0,
5060152,Topfloor design-apartment w. roof terrace in Mitte,3062473,Robin,Mitte,Brunnenstr. Süd,52.53581,13.40437,Entire home/apt,96,1,95,2021-12-02,2.71,3,311,34,
5064409,Neukölln: spacious and bright,24262329,Philipp,Neukölln,Neuköllner Mitte/Zentrum,52.47901,13.42767,Private room,30,1,0,,,1,0,0,
5065008,Vacation Apartments Berlin,26155117,Gerd,Treptow - Köpenick,Köpenick-Nord,52.46511,13.56983,Entire home/apt,60,3,134,2021-10-22,1.64,1,282,10,09/Z/ZA/000812-16
5074066,Wohlfühloase in Berlin Mitte,26201130,Isabelle,Mitte,Moabit Ost,52.53158,13.34794,Entire home/apt,30,2,8,2016-08-01,0.10,1,0,0,
5074146,Spacious modern room in Neukölln,26202529,Tobias,Neukölln,Schillerpromenade,52.48016,13.42229,Private room,36,1,1,2021-04-05,0.12,1,0,1,
5082170,"Fe-Wo ""Seelöwe"" in berlin99de",2677541,Dimitri,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.34793,13.64393,Entire home/apt,99,1,4,2015-10-19,0.05,4,0,0,
5086863,"Homely, big & sunny in the center",4687616,Barbara,Pankow,Helmholtzplatz,52.54601,13.41724,Entire home/apt,65,21,0,,,1,0,0,
5089623,Schöne 2-Zimmer-Wohnung in Neukölln,26293809,Luzi,Neukölln,Reuterstraße,52.48424,13.44136,Entire home/apt,96,1,0,,,1,0,0,
5089754,Central Doublebed room w/ Balcony,23385422,Barbora,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51629,13.47266,Private room,35,7,0,,,1,0,0,
5090483,Comfortable room in Kreuzberg TOP Location,3975346,Luis,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48884,13.41663,Private room,24,4,3,2016-01-05,0.04,1,0,0,
5090534,perfect room for two,23099710,Christine,Mitte,Osloer Straße,52.55908,13.38396,Private room,22,7,5,2016-09-08,0.06,1,0,0,
5097341,"Modern, sunny 130 sqm 3-level  home",26339060,Terrie,Steglitz - Zehlendorf,Teltower Damm,52.41357,13.2589,Entire home/apt,129,5,19,2018-07-29,0.24,1,0,0,06/Z/ZA/002493-18
5097384,"Spacious, beautiful apartment in friedrichshain",9292129,Peter,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51455,13.44784,Private room,52,10,9,2018-04-24,0.14,1,0,0,
5097388,Homely Room in Friedrichshain,17146071,Jacob,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51133,13.45551,Private room,26,7,8,2020-10-17,0.10,1,0,0,
5099228,"Schöne, zentrale 2-Zimmerwohnung",26347897,Inken,Tempelhof - Schöneberg,Schöneberg-Nord,52.49225,13.36755,Private room,41,5,0,,,1,0,0,
5101263,Tropical Room in Friedrichshain,4800831,Miriam,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51551,13.4474,Private room,38,1,3,2016-05-22,0.04,1,0,0,
5110211,Living next to the Landwehrkanal,26405024,Peter,Treptow - Köpenick,Alt  Treptow,52.49228,13.446,Entire home/apt,175,5,17,2019-04-27,0.22,1,0,0,09/Z/RA/001537-18
5110873,Right in the middle & above,21761911,Iris,Mitte,Alexanderplatz,52.52603,13.38612,Entire home/apt,130,21,0,,,1,0,0,
5111098,Cosy room Prenzlb. WiFi,2561273,Anett,Pankow,Helmholtzplatz,52.54311,13.41963,Private room,61,2,4,2019-09-07,0.06,2,341,0,
5115511,90sqm-next to Museum Is./Dom/Alex,22751450,Julian,Mitte,Alexanderplatz,52.51896,13.40425,Entire home/apt,139,2,117,2020-06-14,1.42,1,0,0,
5123152,2 Zimmer nah am Ku'damm und Halensee,26478366,Helena,Charlottenburg-Wilm.,Grunewald,52.49339,13.27431,Private room,94,2,131,2021-10-15,1.69,4,197,7,04/Z/AZ/010393-21
5123237,Großes Zimmer mit Platz für 2,26105649,Nicolas,Mitte,Moabit West,52.52967,13.31713,Private room,33,1,2,2015-05-27,0.02,1,0,0,
5132173,"big room with bath, near Messe and CityCube",26478366,Helena,Charlottenburg-Wilm.,Grunewald,52.49291,13.27571,Private room,80,2,27,2019-11-30,0.33,4,62,0,
5133260,"charming room with bath, near Messe and CityCube",26478366,Helena,Charlottenburg-Wilm.,Grunewald,52.49272,13.27426,Private room,47,2,55,2018-11-22,0.67,4,75,0,04/Z/AZ/010393-21
5138224,"Furnished room, flat share with 4",26567168,Sofia,Neukölln,Schillerpromenade,52.48756,13.41012,Shared room,15,1,0,,,1,0,0,
5138650,"Schönes, helles Zimmer in Altbauwhg",26534826,Elke,Pankow,Helmholtzplatz,52.54355,13.41927,Private room,46,2,85,2021-12-12,1.11,1,358,1,
5139384,2 Privatzimmer im Herzen Kreuzbergs,11115767,Julia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49686,13.4297,Private room,40,12,1,2015-10-14,0.01,1,0,0,
5146265,Huge Bedrooms Mitte,943554,Dino,Mitte,Brunnenstr. Süd,52.53767,13.39993,Entire home/apt,101,4,37,2020-03-06,0.47,1,85,0,
5157203,Neukölln!!!,25561949,Frank,Neukölln,Reuterstraße,52.48214,13.43524,Entire home/apt,40,1,0,,,1,0,0,
5158035,"Kurfürstendamm, 40 m² comfortabel",26675134,Fadila,Charlottenburg-Wilm.,Halensee,52.49859,13.30183,Entire home/apt,65,10,16,2019-08-26,0.20,1,297,0,
5158546,Beautiful private room in pension-4,26670019,Dagmar,Charlottenburg-Wilm.,Wiesbadener Straße,52.47361,13.31408,Private room,72,1,33,2021-03-26,0.41,5,350,1,"Legal entity name and Legal form: Röring, Dagmar <br/>Legal representatives or Trade register number: Röring, Dagmar <br/> Entity address: Rüdesheimer Platz 7, 14197, Berlin, Deutschland <br/>Listing address: Rüdesheimer Platz 7, 14197, Berlin, Deutschland"
5161247,Rooftop Terrace Amazing view Mauerpark 180m2,6940392,Marie,Pankow,Prenzlauer Berg Südwest,52.53998,13.40719,Entire home/apt,180,1,89,2021-09-27,1.09,3,3,3,03/Z/ZA/002954-18
5162374,"Private Room with a view. River, park, lake nearby",5684673,Anton,Mitte,Wedding Zentrum,52.55307,13.3767,Private room,76,3,11,2021-11-21,0.17,1,178,3,
5169636,Schöne Wohnung -mitten in Neukölln!,26737027,Isabel,Neukölln,Reuterstraße,52.48309,13.4327,Entire home/apt,48,1,0,,,1,0,0,
5176252,Bright apartment with charm at the heart of it all,15249060,Lydia,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51521,13.45833,Entire home/apt,50,5,7,2019-08-09,0.09,1,0,0,
5181955,Large Quiet Room in Kreuzberg SO36,24229964,Wolf Ray,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49449,13.44036,Private room,49,1,161,2021-12-13,2.00,1,159,23,
5182410,"Kreuzkoelln, 18m2, wifi",9997627,Lasse,Neukölln,Reuterstraße,52.49158,13.43301,Private room,30,3,3,2016-09-25,0.04,1,0,0,
5188216,Something special !!,26836482,BerlinSurfHostel,Neukölln,Neuköllner Mitte/Zentrum,52.48073,13.42813,Entire home/apt,61,2,324,2021-12-05,3.92,10,292,28,"Legal entity name and Legal form: Eggert + Voigt GbR <br/>Legal representatives or Trade register number: Erik Eggert,Volker Voigt <br/> Entity address: Am Pfarracker 28, 12209, Berlin, Deutschland <br/>Listing address: Mainzer Straße 44, 12053, Berlin, Deutschland"
5188359,"Large, 2-bedroom central Kreuzberg",26837086,Camilla,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49406,13.40165,Entire home/apt,60,5,23,2020-01-05,0.28,1,3,0,02/Z/RA/008501-18
5189401,WG-Zimmer im Schiller Kiez,17770355,Janika,Neukölln,Schillerpromenade,52.47314,13.42466,Private room,25,7,3,2016-11-15,0.04,1,0,0,
5191010,Wohnen an der Museumsinsel,26833764,Claus-Peter,Mitte,Regierungsviertel,52.52063,13.39481,Entire home/apt,75,14,40,2021-10-24,0.49,1,130,1,01/Z/RA/011959-20
5199916,charmante Wohnung in Kreuzberg,10803993,Hendrik A.,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4873,13.3758,Entire home/apt,37,10,0,,,1,0,0,
5200716,Room at Rathaus Neukölln,5239196,Isabella,Neukölln,Reuterstraße,52.48292,13.43215,Private room,36,4,6,2017-07-10,0.09,1,16,0,
5206937,Room in Berlin-Tiergarten,23106882,Verena,Mitte,Moabit West,52.52845,13.32815,Private room,40,1,0,,,1,0,0,
5207434,Gemütliches Zimmer am Park,26939832,Annelies,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48134,13.33565,Private room,27,3,70,2021-11-13,0.85,1,167,5,
5211236,Lovely flat in the heart of Berlin,5385927,Christine,Mitte,Brunnenstr. Süd,52.53785,13.39758,Entire home/apt,76,3,8,2019-08-23,0.13,1,0,0,
5212871,Fashionista host in fashionable Alt Treptower,8127321,Michael,Treptow - Köpenick,Alt  Treptow,52.48731,13.45532,Private room,70,2,51,2021-11-29,1.60,1,48,23,"First name and Last name: Michael Pattison <br/> Contact address: Kiefholzstr 408, 12435, Berlin, Germany <br/>Listing address: Kiefholzstr 408, 12435, Berlin, Germany "
5218671,Gemütliches Zimmer in 2er-WG,27000163,Kerstin,Mitte,Parkviertel,52.54794,13.34881,Private room,30,7,0,,,1,0,0,
5220557,Huge one room apartment,11418916,Nile,Neukölln,Rixdorf,52.47747,13.44723,Private room,38,1,0,,,1,0,0,
5233564,"1-Zimmer Apartament in Mitte,Torstr",27085846,Inga,Mitte,Brunnenstr. Süd,52.5291,13.38869,Entire home/apt,50,7,8,2017-10-10,0.10,1,0,0,
5236236,"Berliner Zimmer, konferenzraum.",843520,Chun Mei,Tempelhof - Schöneberg,Schöneberg-Nord,52.49393,13.35192,Shared room,180,1,1,2016-09-11,0.02,1,365,0,
5243335,charming one room studio apartment with balcony,27119624,Alexey,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4939,13.3154,Entire home/apt,56,10,11,2020-02-13,0.13,1,0,0,
5244585,helles Zimmer in neuköllner Altbau,27143685,Leon,Neukölln,Rixdorf,52.47226,13.44636,Private room,39,1,2,2017-09-10,0.04,1,0,0,
5246120,all included,27150766,Tomer,Mitte,Moabit West,52.52906,13.33528,Entire home/apt,60,1,0,,,1,0,0,
5247133,Nice Room in Berlin Neukölln,27155740,Claudio,Neukölln,Neuköllner Mitte/Zentrum,52.47176,13.43194,Private room,30,1,0,,,1,0,0,
5249199,Best place to be in Berlin,22391603,Lucia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48952,13.38793,Entire home/apt,56,7,0,,,1,0,0,
5249424,Two rooms cosy flat in P. Berg,7526751,Stanislav,Pankow,Prenzlauer Berg Nord,52.54956,13.41777,Shared room,50,1,2,2015-05-25,0.02,1,0,0,
5257342,Roomy and sunny studio,27067659,Danja,Neukölln,Rixdorf,52.48376,13.44835,Entire home/apt,80,3,4,2015-07-11,0.05,1,0,0,
5259486,New! Central with private bath+carpark,27223086,Natthinee +  Roland,Mitte,Tiergarten Süd,52.50077,13.36909,Private room,75,2,69,2020-01-27,0.84,1,134,0,01/Z/RA/008323-18
5263107,schöne 70 qm Wohnung Prenzlberg!,12407787,Maria,Pankow,Prenzlauer Berg Nord,52.54932,13.41853,Entire home/apt,40,1,0,,,1,0,0,
5266853,Cozy apartment in Prenzlauer Berg,10481058,Federico,Pankow,Prenzlauer Berg Ost,52.53629,13.43837,Entire home/apt,60,93,31,2020-07-01,0.38,1,231,0,
5267063,Zimmer in Neukölln/Tempelhofer feld,27263622,Ina,Neukölln,Schillerpromenade,52.47297,13.42261,Private room,25,1,0,,,1,0,0,
5267294,Private room in quiet area,27264649,Chiara,Mitte,Parkviertel,52.55378,13.33894,Private room,24,4,1,2018-08-01,0.02,1,0,0,
5273943,"Room w/seperate entrance, bathroom",27301742,Andreas,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51557,13.29325,Private room,25,2,300,2021-12-13,3.61,1,0,35,04/Z/AZ/010742-21
5280045,"Nomad Flat - Central, modern, green",6029552,Tim,Neukölln,Schillerpromenade,52.46669,13.42142,Entire home/apt,67,90,0,,,1,0,0,
5281256,Air conditioning 2-bedroom flat,27341594,Albert,Tempelhof - Schöneberg,Schöneberg-Süd,52.49315,13.34435,Entire home/apt,90,3,177,2021-12-14,2.20,1,275,23,07/Z/ZA/003618-17
5283309,Sunny room in Kreuzberg,27353364,Valentin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49822,13.4151,Private room,20,7,12,2017-08-14,0.14,1,0,0,
5285059,Room with balcony in Kreuzberg.,14220804,Jonas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49185,13.42255,Private room,60,3,1,2015-07-22,0.01,2,0,0,
5291962,"schönes, großes Zimmer in WG",27405707,Hanna,Pankow,Prenzlauer Berg Nord,52.54771,13.42515,Private room,30,14,0,,,1,0,0,
5292821,Prime Location  Family Apartment,22933112,Mei,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.50498,13.32555,Entire home/apt,115,3,136,2021-11-28,1.64,1,111,16,
5293833,24m² room in shared apartment in berlin-kreuzberg,5367885,Philipp,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49857,13.42569,Private room,32,2,1,2017-05-28,0.02,1,0,0,
5301230,Am Maybachufer in Kreuzkölln,6044723,Michele,Neukölln,Reuterstraße,52.4913,13.43538,Entire home/apt,60,1,0,,,1,0,0,
5301447,Ruhiges zentral gelegenes Altbauzimmer,27459394,Dagmar,Steglitz - Zehlendorf,Albrechtstr.,52.45636,13.33175,Private room,30,3,72,2021-12-16,1.23,1,62,15,
5307928,"cozy flat, industry design, suitable for families+",1093787,Christian,Pankow,Prenzlauer Berg Nord,52.54946,13.41764,Entire home/apt,86,2,60,2020-03-06,0.74,1,9,0,
5316607,Gemütliche Wohnung mit Wintergarten,27540824,Eva,Neukölln,Schillerpromenade,52.47027,13.42582,Entire home/apt,29,2,0,,,1,0,0,
5321247,Privatzimmer Zehlendorf - Bruno Tautsiedlung,27570453,Nicola,Steglitz - Zehlendorf,Zehlendorf  Nord,52.44904,13.2592,Private room,31,1,184,2021-11-05,2.24,1,282,9,06/Z/AZ/003852-21
5335113,Design Apartment,719464,Werner,Steglitz - Zehlendorf,Teltower Damm,52.43237,13.27842,Entire home/apt,115,4,149,2021-12-08,1.85,1,253,14,06/Z/AZ/002823-19
5336825,room for rent,27524079,Joanna Asia,Neukölln,Neuköllner Mitte/Zentrum,52.47975,13.42739,Private room,37,2,3,2019-09-09,0.04,1,0,0,
5337786,Nice and Cozy in Neukölln,27658560,Dorina,Neukölln,Reuterstraße,52.48411,13.44241,Private room,19,5,1,2017-09-08,0.02,1,0,0,
5340520,Apartment in a great area!,27675868,Christian,Tempelhof - Schöneberg,Schöneberg-Süd,52.48761,13.35316,Entire home/apt,75,5,24,2019-09-12,0.29,4,0,0,
5349843,Huge Room in Trendy Neukoelln,17807206,Fiona,Neukölln,Neuköllner Mitte/Zentrum,52.47005,13.43384,Private room,41,1,0,,,1,0,0,
5357018,long term: Penthouse Loft Kreuzberg,5998769,Vera,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49247,13.436,Entire home/apt,120,20,5,2016-04-01,0.06,1,0,0,
5359079,Nice Flat in Kreuzberg Bergmannkiez,27780589,Oliver,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48619,13.38771,Entire home/apt,69,4,2,2019-01-02,0.04,1,0,0,
5363315,Big bright room to rent in Kreuzbeg,2912549,Cerine,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49575,13.43198,Private room,40,1,0,,,1,0,0,
5369761,lovely room in Neukölln with balcony to the south,20512702,Marvin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51744,13.4532,Private room,50,2,3,2021-08-23,0.05,1,0,2,
5377067,Tolle 134 qm Berlin-Schöneberg,10376390,Oliver,Tempelhof - Schöneberg,Schöneberg-Nord,52.49843,13.35094,Entire home/apt,160,7,5,2021-11-01,0.07,1,123,1,07/Z/RA/007860-19
5377965,Room close by Alexanderplatz,27344566,Hulan,Pankow,Prenzlauer Berg Süd,52.52782,13.42216,Private room,32,7,7,2021-12-01,0.21,1,4,3,
5382653,Charming flat in Friedrichshain :),3253668,Annika,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51018,13.4588,Entire home/apt,99,3,3,2019-09-09,0.04,1,0,0,
5394359,Cosy room with 2 beds in Neukölln,27962053,Tamir,Neukölln,Neuköllner Mitte/Zentrum,52.48062,13.42632,Private room,31,1,29,2017-08-10,0.37,1,0,0,
5395504,beautiful large room in kreuzberg,5121814,Armin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49207,13.38686,Private room,22,4,14,2019-09-15,0.21,1,0,0,
5399990,"Penthouse Feeling, very central, close to Mitte",27992532,Stefan,Pankow,Prenzlauer Berg Südwest,52.53029,13.41809,Entire home/apt,85,180,17,2021-09-01,0.22,2,178,2,
5403956,"Nice room in Berlin Wedding, new apartment",28012192,Nucki,Mitte,Parkviertel,52.54772,13.34844,Private room,25,2,1,2016-08-25,0.02,1,0,0,
5408065,Zimmer in netter Altbau-WG,28035703,Eva,Pankow,Prenzlauer Berg Nordwest,52.54732,13.41142,Private room,50,7,0,,,1,0,0,
5410909,See you in Berlin,28047273,Alice,Charlottenburg-Wilm.,Barstraße,52.49153,13.31882,Entire home/apt,79,4,96,2021-12-14,1.20,1,357,7,04/Z/AZ/011144-21
5421594,Sonnendurchflutetes Apartment,28108241,Bettina,Steglitz - Zehlendorf,Teltower Damm,52.43533,13.27041,Entire home/apt,65,1,11,2016-03-20,0.14,1,0,0,
5426613,Very nice 3-room apartment,28149199,Anders,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50899,13.45636,Entire home/apt,134,4,114,2021-12-06,1.38,1,166,7,02/Z/RA/012078-20
5427077,Sunny Private Room near Plötzensee,28151563,Tamara,Mitte,Parkviertel,52.54979,13.35311,Private room,28,92,39,2021-07-31,0.48,2,196,4,
5440124,"New, Minimal Flat Kreuzkölln",1171967,Owen,Neukölln,Reuterstraße,52.49024,13.43543,Entire home/apt,49,2,0,,,1,0,0,
5440992,"Room at the ""Warschauer Straße""",28222174,Mairim,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51026,13.45313,Private room,15,1,0,,,1,0,0,
5451224,Best view in Berlin,13180026,Rui,Mitte,Brunnenstr. Süd,52.53353,13.39893,Private room,105,3,0,,,1,0,0,
5461348,Charming flat in Friedrichshain,8928846,Nike,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50963,13.46281,Entire home/apt,80,3,130,2021-10-25,1.58,1,102,13,02/Z/RA/009063-18
5465981,Gemütliches Zimmer in Berlin Mitte,28348654,Maria,Mitte,Regierungsviertel,52.51216,13.40071,Private room,45,2,4,2016-03-30,0.05,1,0,0,
5466717,Spacious lofty Apartment,28352347,Claudia,Tempelhof - Schöneberg,Friedenau,52.47707,13.3355,Entire home/apt,120,6,3,2015-07-30,0.04,1,0,0,
5475277,2 steps from Charlottenburg Castle,28395568,Pascale,Charlottenburg-Wilm.,Mierendorffplatz,52.52668,13.29774,Entire home/apt,50,95,10,2020-02-09,0.12,1,0,0,
5476658,BERLIN BASE CAMP,9748365,Massimo&Lucia,Mitte,Moabit West,52.53335,13.33597,Entire home/apt,51,92,83,2020-03-29,1.01,1,191,0,
5478827,"3ROOMS, VERY Bright, Central, Comfy, with Balcony!",1322237,Honor,Pankow,Prenzlauer Berg Südwest,52.5388,13.42144,Entire home/apt,160,3,167,2020-07-17,2.04,1,0,0,
5478849,Nice room in the heart of Wedding,6344185,Lisha,Mitte,Parkviertel,52.54962,13.34655,Private room,25,1,2,2016-03-26,0.03,1,0,0,
5480783,"Top room, top view, top area",28422060,Nadia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49417,13.42145,Private room,20,5,0,,,1,0,0,
5492749,Kant Basik,783178,Raphael,Charlottenburg-Wilm.,Kantstraße,52.50775,13.30288,Entire home/apt,69,2,125,2020-09-06,1.53,1,0,0,04/Z/ZA/005477-17
5494100,apartment21 Luxury Apartment Mitte,28489650,Carolin,Pankow,Prenzlauer Berg Südwest,52.52951,13.40824,Entire home/apt,191,1,273,2021-12-12,3.34,1,331,29,"First name and Last name: Carolin Heldmann <br/> Contact address: Lottumstraße 21, 10119, Berlin, Berlin <br/>Listing address: Lottumstraße 21, Hochparterre, Vorderhaus, 10119, Berlin, Berlin"
5494166,Bright space in beautiful area,1285017,Katrin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49141,13.41307,Entire home/apt,68,5,9,2021-11-18,0.11,2,4,4,
5497059,"Schöne, sonnige Wohnung in Berlin",28510370,Donald,Mitte,Brunnenstr. Nord,52.54878,13.39551,Entire home/apt,85,6,1,2015-04-05,0.01,1,0,0,
