id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31538609,Comfy and stylish bedroom with a private bathroom,84235635,Ali,Salford,Salford District,53.47341,-2.29368,Private room,45,1,38,2021-12-12,1.15,1,80,22,
31593424,"Modern Chorlton home, netflix included!",230195337,Craig,Trafford,Trafford District,53.45067,-2.27401,Entire home/apt,80,1,239,2021-12-19,6.71,3,345,76,
31609307,★ Industrial 1877 Victorian Boutique 2BR ❤ of City,302759597,Adam (Beehosting Property Mgmt),Manchester,City Centre,53.48052,-2.23383,Entire home/apt,134,4,45,2021-12-08,1.53,11,334,27,
31669397,In the middle of Chorlton and close to everything.,84193494,Simon,Manchester,Chorlton Park,53.43873,-2.27348,Entire home/apt,40,2,62,2021-12-05,1.82,1,102,18,
31703490,Manchester's hidden gem,111415683,Jan,Manchester,Whalley Range,53.44671,-2.26718,Entire home/apt,65,1,60,2021-12-19,1.70,1,327,9,
31710662,"Safe, Peaceful, Bunk Bed, Large Desk, Triple Sofa.",235313631,Sam,Manchester,Burnage,53.43605,-2.20359,Private room,31,7,14,2021-11-30,0.40,4,323,3,
31788695,The Leopard,10143873,Alison,Manchester,Moss Side,53.45741,-2.23446,Entire home/apt,446,2,40,2021-12-06,1.18,19,333,19,
31806622,Mingze Apartment,117424505,Pam,Trafford,Trafford District,53.3927,-2.34663,Entire home/apt,520,1,0,,,1,90,0,
31820613,Spacious semi -detached house,174982911,Eddie,Wigan,Wigan District,53.50898,-2.52318,Entire home/apt,74,2,81,2021-06-10,2.35,2,311,9,
31820885,Large spacious home with easy access to Manchester,238476201,Sean,Trafford,Trafford District,53.45252,-2.35822,Private room,57,1,43,2021-12-07,1.22,2,147,15,
31822552,Lovely 6 rooms Hse Slp 11 Manchester airport city,238484608,Chrissy,Manchester,Sharston,53.37836,-2.25039,Entire home/apt,328,2,38,2021-11-07,1.08,2,345,15,
31822906,Sleek & Stylish 2BD Home w/ Office/Studio,402191311,GuestReady,Manchester,Hulme,53.46111,-2.25161,Entire home/apt,89,3,37,2021-12-13,1.07,14,322,10,
31849737,Beautiful New Studio - Close to Piccadilly & Uni's,55933045,Dan - BnBee,Manchester,Ardwick,53.47125,-2.22644,Entire home/apt,55,1,95,2021-11-28,2.74,20,305,49,
31851776,Alma Lodge Apartment,238710481,Jayu,Stockport,Stockport District,53.394,-2.14717,Entire home/apt,144,1,1,2021-08-08,0.22,1,90,1,
31851781,The Dairy (23723),222201078,"Cottages,Com",Oldham,Oldham District,53.57058,-2.01757,Entire home/apt,85,1,1,2021-11-27,1,3,128,1,
31901158,Bright Chorlton home with 43 inch 4k TV,230195337,Craig,Manchester,Chorlton,53.44953,-2.27514,Entire home/apt,84,1,232,2021-12-20,6.58,3,177,45,
31904227,Private family rooms in Prestwich (sleep up to 4),221426678,Ian,Bury,Bury District,53.52701,-2.27563,Private room,20,1,7,2021-09-13,0.20,1,0,2,
31979234,Luxury Room in Altrincham - Airport 13 minutes,137099897,Colin,Trafford,Trafford District,53.39528,-2.35387,Private room,45,1,43,2021-12-19,1.23,9,10,22,
31979425,Luxury Room in Altrincham - Tram ten minutes,137099897,Colin,Trafford,Trafford District,53.39681,-2.35199,Private room,44,1,17,2021-11-21,0.49,9,10,8,
31981140,One Bedroom apartment opposite tram and citycentre,30520716,Palmira,Manchester,Bradford,53.48062,-2.21959,Entire home/apt,30,20,1,2019-07-29,0.03,3,0,0,
31999041,Mitford place,239834003,Mohammed Junaid,Manchester,Withington,53.43638,-2.22112,Entire home/apt,450,1,0,,,1,179,0,
32002830,Large room in quiet street,76396658,Kate,Manchester,Longsight,53.45035,-2.19812,Private room,31,2,34,2021-12-08,0.98,1,11,2,
32083175,#1City Centre*Comfort*Quiet*Balcony*Sleep 4,199948159,Trinity,Manchester,City Centre,53.47844,-2.23602,Entire home/apt,60,2,95,2021-12-07,2.78,2,54,38,
32083572,"Spacious room, right next to Old Trafford!!!",68210725,Khurm,Trafford,Trafford District,53.4543,-2.29917,Private room,167,2,1,2019-02-05,0.03,1,363,0,
32084728,#2City Centre*Comfort*Quiet*Balcony*Sleep 4,199948159,Trinity,Manchester,City Centre,53.48129,-2.23269,Entire home/apt,62,2,98,2021-12-06,2.86,2,38,22,
32089771,Beautiful Double either en-suite/sep. bathroom,62130062,Abi,Manchester,Bradford,53.48041,-2.21929,Private room,155,1,0,,,1,364,0,
32115110,New! Big room sleeps 5 and 10 min to city center!,180205384,Lou,Manchester,Ancoats and Clayton,53.48635,-2.18128,Private room,90,2,23,2021-10-31,0.78,1,90,9,
32179403,"Light, airy and secure apartment",113554088,Clare,Trafford,Trafford District,53.42251,-2.35356,Entire home/apt,74,1,73,2021-09-04,2.12,1,1,8,
32233852,Cove Minshull Street Studio Apartment,241643946,Cove Minshull Street,Manchester,City Centre,53.4781,-2.2367,Entire home/apt,93,1,8,2021-12-03,0.34,5,229,5,
32234028,Cove Minshull Street One Bedroom Apartment,241643946,Cove Minshull Street,Manchester,City Centre,53.47964,-2.23592,Entire home/apt,99,1,210,2021-12-07,6.54,5,361,175,
32234242,Cove Minshull Street One Bed Plus Apartment,241643946,Cove Minshull Street,Manchester,City Centre,53.47833,-2.23548,Entire home/apt,121,1,4,2021-12-06,1.62,5,360,4,
32234580,Cove Minshull Street Two Bedroom Plus,241643946,Cove Minshull Street,Manchester,City Centre,53.47903,-2.23671,Entire home/apt,228,1,20,2021-12-06,1.25,5,306,19,
32234621,Cove Minshull Street Two Bedroom Apartment,241643946,Cove Minshull Street,Manchester,City Centre,53.47853,-2.23703,Entire home/apt,184,1,1,2021-02-04,0.09,5,352,1,
32264419,Luxury Self-Contained Annexe,2064394,Jonathan & Francesca,Bolton,Bolton District,53.59024,-2.47328,Entire home/apt,100,2,90,2021-12-17,2.63,1,80,24,
32269944,Franchester,70938346,Fran,Manchester,Gorton South,53.44642,-2.18541,Entire home/apt,70,1,114,2021-11-26,3.33,1,72,36,
32279451,Cosy Room with TV in Bramhall house,191626584,Azer & Tasmin,Stockport,Stockport District,53.36514,-2.15053,Private room,38,1,15,2021-06-10,0.44,2,81,2,
32286164,Sama's Apartment : A Stylish Family Room (5),195601535,Yousif,Manchester,Rusholme,53.45741,-2.22435,Private room,40,1,1,2019-06-10,0.03,7,0,0,
32286614,Sama's Apartment; Stylish  Room(2),195601535,Yousif,Manchester,Rusholme,53.45719,-2.22445,Private room,35,1,31,2020-01-11,0.91,7,1,0,
32287132,Sama's Apartment; En-suite  Family Room (6),195601535,Yousif,Manchester,Rusholme,53.45566,-2.22469,Private room,40,1,6,2019-10-20,0.19,7,22,0,
32287356,Sama's Apartment: Stylish  Room (1),195601535,Yousif,Manchester,Rusholme,53.45553,-2.22462,Private room,35,1,10,2020-03-20,0.32,7,1,0,
32287490,Sama's Apartment: Stylish  Room (4),195601535,Yousif,Manchester,Moss Side,53.45689,-2.2262,Private room,35,1,7,2020-01-03,0.20,7,0,0,
32287584,Sama's Apartment; Stylish Room (3 ),195601535,Yousif,Manchester,Rusholme,53.45697,-2.22485,Private room,35,1,5,2019-09-20,0.15,7,1,0,
32314378,Spacious Double Room in Manchester,205777308,Rashid,Manchester,Levenshulme,53.43626,-2.18371,Private room,21,2,15,2021-11-28,0.43,1,68,2,
32317254,Private room in a cosy house,241276581,Adebola,Manchester,Harpurhey,53.51022,-2.20407,Private room,11,1,25,2020-03-13,0.72,1,57,0,
32321750,Pretty terrace cottage  with splendid countryside,128113749,Peter,Tameside,Tameside District,53.4425,-2.01867,Private room,50,2,29,2021-10-10,0.84,1,297,18,
32327025,Luxury Apartment 4,187930368,Haroon,Trafford,Trafford District,53.45609,-2.2748,Entire home/apt,75,1,1,2019-03-29,0.03,2,1,0,
32339109,Delightful end of terrace house with big ambitions,46328318,Andrea,Wigan,Wigan District,53.50952,-2.52695,Entire home/apt,56,2,18,2021-11-30,0.54,2,23,4,
32356177,Large 1 Bedroom Serviced Apartment Bolton Town Centre,136179109,GordonMoon Suites,Bolton,Bolton District,53.58,-2.42967,Entire home/apt,135,3,8,2021-12-06,0.24,5,175,2,
32361563,Double ensuite bedroom in modern duplex apartment,201316913,Joy,Manchester,City Centre,53.47898,-2.22252,Private room,40,1,39,2021-12-12,4.11,2,103,39,
32381500,"Room in clean house - Lees, Oldham",241096725,Jessica,Oldham,Oldham District,53.53592,-2.08098,Private room,46,1,7,2021-12-05,0.20,1,180,1,
32410705,2 bedroom flat with private entrance and parking,92132020,Oliver,Trafford,Trafford District,53.44729,-2.35317,Entire home/apt,60,5,4,2019-12-08,0.16,1,0,0,
32435340,"Alade 2 , 5 mins from city centre",243628493,Sedof,Oldham,Oldham District,53.55279,-2.08757,Private room,48,2,11,2021-11-05,0.35,2,350,2,
32443916,Lovely modern town house,115905477,Hayley,Oldham,Oldham District,53.57875,-2.09814,Entire home/apt,59,2,41,2021-12-01,1.90,1,2,20,
32457710,Top of the House!,114271823,John,Bury,Bury District,53.54719,-2.29216,Private room,29,2,30,2021-12-09,0.89,1,154,15,
32457780,Self contained annexe,45521877,Jane,Stockport,Stockport District,53.37463,-2.14642,Entire home/apt,34,2,72,2021-11-27,2.10,1,58,29,
32461954,The Bank Vault West Didsbury featured in the Press,6478345,Jemma,Manchester,Didsbury West,53.42564,-2.23571,Entire home/apt,144,1,259,2021-12-18,7.50,7,146,118,
32490409,"Stay @The Green, Marple 🌿",244111168,Ailsa,Stockport,Stockport District,53.38397,-2.05905,Entire home/apt,100,1,109,2021-12-14,3.23,1,77,41,
32518553,The Loft in Sale for  working professional people,100371105,John,Trafford,Trafford District,53.41172,-2.32499,Private room,30,2,2,2019-06-24,0.06,2,113,0,
32563859,stylish double room with bathroom,29383193,Shabana,Trafford,Trafford District,53.44554,-2.31042,Private room,60,1,10,2021-12-05,0.35,1,361,7,
32568462,"The Granary, Fairhouse Farm",244749409,Walter,Wigan,Wigan District,53.4729,-2.54888,Entire home/apt,50,2,120,2021-12-13,3.53,1,205,48,
32581875,Cosy ground floor flat in trendy neighbourhood,62975440,Elle,Manchester,Chorlton Park,53.43396,-2.26234,Entire home/apt,80,2,6,2021-11-21,3.33,1,0,6,
32623993,Historic listed apartment in Didsbury's Old Bank,6478345,Jemma,Manchester,Didsbury West,53.42516,-2.23469,Entire home/apt,125,1,17,2021-12-18,0.52,7,78,12,
32639427,Villa May,214375830,Mary,Salford,Salford District,53.49202,-2.36166,Entire home/apt,79,2,5,2020-11-06,0.15,7,29,0,
32650253,"Newly renovated & stunning house for 6, Manchester",244755704,Neisha,Manchester,Hulme,53.46447,-2.24313,Entire home/apt,150,3,43,2021-12-18,1.26,1,193,18,
32653846,Only forgirls-RoomwithPrivate Bathroom -CITYCENTRE,150253261,Missy,Manchester,Ancoats and Clayton,53.48039,-2.22416,Private room,35,1,111,2021-12-05,3.68,1,37,62,
32664785,1 Broadhurst Court cosy sleep 4 close to hospital,46066295,Brian@ Air Host & Clean,Stockport,Stockport District,53.39944,-2.16097,Entire home/apt,97,2,30,2021-12-15,0.89,7,93,13,
32676787,5 Broadhurst Court cosy sleep 6 close to hospital,46066295,Brian@ Air Host & Clean,Stockport,Stockport District,53.39891,-2.16024,Entire home/apt,161,2,30,2021-12-05,0.88,7,107,10,
32693515,Double room in lovely Bramhall home,191626584,Azer & Tasmin,Stockport,Stockport District,53.3645,-2.15079,Private room,36,2,6,2021-10-10,0.18,2,81,2,
32694048,City Centre Boutique Apartment,10972420,Scott,Manchester,City Centre,53.4819,-2.23276,Entire home/apt,88,2,109,2021-12-19,3.20,5,265,54,
32695743,Double Bedroom Secure Apartments 5min to Deansgate,245844171,Freddy,Manchester,Hulme,53.47041,-2.25819,Private room,45,1,15,2021-08-01,0.45,1,176,2,
32696470,1 bedroom modern apartment in central Manchester,89400758,Faiza,Manchester,Cheetham,53.49199,-2.2389,Entire home/apt,75,7,52,2020-08-15,1.53,1,0,0,
32715629,Sunny private bedroom in Manchester. Home Stay,26250074,Nacho,Manchester,Levenshulme,53.44252,-2.2134,Private room,23,1,0,,,1,1,0,
32730532,3 Broadhurst Court cosy sleep 4 close to hospital,46066295,Brian@ Air Host & Clean,Stockport,Stockport District,53.40001,-2.16118,Entire home/apt,94,2,41,2021-12-05,1.23,7,96,15,
32730653,Fabulous apt close to hospital & station sleeps 4❤️,46066295,Brian@ Air Host & Clean,Stockport,Stockport District,53.3994,-2.16065,Entire home/apt,102,2,27,2021-12-06,0.82,7,100,10,
32745172,Feel home from home in a cosy self contained room.,207203764,Anne,Bolton,Bolton District,53.58454,-2.47257,Private room,125,1,15,2019-10-01,0.45,1,1,0,
32745191,"Private Room in Canal-side Townhouse, nr Ancoats",32286230,George,Manchester,Bradford,53.48107,-2.22279,Private room,100,2,42,2021-11-21,1.27,1,0,6,
32759349,Canal St*HIGH SPEC*Spacious*Sleep4,246358164,Ada,Manchester,City Centre,53.47495,-2.24935,Entire home/apt,56,2,73,2021-11-05,2.25,2,52,16,
32776601,The Greenhouse with garden and tree views - 2 bed,17746748,Daniel,Manchester,Levenshulme,53.44614,-2.19524,Entire home/apt,300,14,3,2019-10-30,0.09,1,361,0,
32781930,Clean and Simple,246578306,Marta,Manchester,Harpurhey,53.51614,-2.21007,Private room,22,1,110,2021-11-19,3.24,2,169,20,
32799792,2 Broadhurst Court cosy sleep 6 close to hospital,46066295,Brian@ Air Host & Clean,Stockport,Stockport District,53.39859,-2.16111,Entire home/apt,126,2,76,2021-12-12,2.25,7,99,24,
32804677,En-suite King Size in Chorlton (R) Private parking,246774501,Sajida,Manchester,Whalley Range,53.44264,-2.26798,Private room,35,2,34,2021-12-19,1.01,4,172,11,
32816112,1 bedroom flat. 12mins airport & 20mins citycenter,203055101,Stephanie,Manchester,Chorlton Park,53.43338,-2.25934,Entire home/apt,90,2,20,2021-05-10,0.59,1,228,3,
32824969,"Bramhall Moor, Stockport (Discounts for long term)",246942481,Stuart,Stockport,Stockport District,53.37712,-2.13216,Entire home/apt,45,8,98,2021-12-10,2.91,2,74,10,
32831201,Otto (C),14354475,Laura,Manchester,Didsbury West,53.42805,-2.2407,Entire home/apt,107,2,31,2021-11-29,0.91,20,353,19,
32869388,A nice double bedroom available in Heywood/Bury,247284287,Imran,Rochdale,Rochdale District,53.58632,-2.25106,Private room,30,1,0,,,2,312,0,
32884461,En-suite King Size in Chorlton (F) Private Parking,246774501,Sajida,Manchester,Whalley Range,53.44314,-2.26693,Private room,36,2,69,2021-12-18,2.06,4,240,20,
32898994,Light Double Rm In Quiet House For Grown-Ups,1589135,Nick,Trafford,Trafford District,53.45254,-2.36265,Private room,17,14,8,2021-11-26,0.27,3,0,5,
32948655,The Courtyard Apartment - West Didsbury,247942040,Paula,Manchester,Didsbury West,53.42542,-2.24024,Entire home/apt,69,1,124,2021-12-17,3.87,1,54,61,
32952907,Cosy room single room close to train station,247981555,Marie,Tameside,Tameside District,53.48365,-2.0705,Private room,24,2,13,2021-07-08,0.40,1,165,7,
32989796,WARM FRIENDLY HOSTS,248287188,Suja,Bolton,Bolton District,53.56379,-2.50009,Private room,60,2,0,,,1,363,0,
33000764,Home from Home Flat,248375370,Romana,Salford,Salford District,53.48302,-2.35713,Entire home/apt,79,1,29,2021-12-12,0.87,1,90,8,
33007250,💜 Central Modern 2-Bedroom Flat ★★★★★,174531717,Xi,Manchester,Hulme,53.46818,-2.25871,Entire home/apt,14,90,11,2019-06-27,0.33,2,135,0,
33012264,Rest & Recharge - Regents Court (3-bed),2046430,Tom,Manchester,City Centre,53.48208,-2.23616,Entire home/apt,196,2,43,2021-11-08,1.30,23,190,8,
33012439,Cosy King Size in Chorlton (R) Private Parking,246774501,Sajida,Manchester,Whalley Range,53.44163,-2.2688,Private room,27,2,59,2021-12-12,1.77,4,245,26,
33012566,Rest & Recharge - Regents Court (2-bed),2046430,Tom,Manchester,City Centre,53.48207,-2.23618,Entire home/apt,198,2,45,2021-11-28,1.35,23,214,13,
33035233,Clean Double bed with Private Bathroom,49915759,Abbey,Rochdale,Rochdale District,53.56138,-2.21177,Private room,51,1,43,2021-12-12,1.36,1,88,10,
33043001,Cosy King Size in Chorlton (F) Private Parking,246774501,Sajida,Manchester,Whalley Range,53.44268,-2.26795,Private room,28,2,85,2021-11-14,2.54,4,233,27,
33063420,Large 2 Bedroom Serviced Apartment Bolton Town Centre,136179109,GordonMoon Suites,Bolton,Bolton District,53.57998,-2.42966,Entire home/apt,146,3,11,2021-11-07,0.34,5,212,5,
33063517,Large 2 Bedroom Serviced Apartment Bolton Town Centre,136179109,GordonMoon Suites,Bolton,Bolton District,53.58003,-2.42968,Entire home/apt,146,1,12,2021-10-18,0.42,5,211,3,
33063524,Large 1 Bedroom Serviced Apartment Bolton Town Centre,136179109,GordonMoon Suites,Bolton,Bolton District,53.57996,-2.42966,Entire home/apt,135,3,7,2021-10-02,0.24,5,173,3,
33090794,✪ Modern Studio Great Trans Links ✪Trendy Chorlton,369624884,Kevin,Trafford,Trafford District,53.4551,-2.26451,Entire home/apt,63,2,44,2021-12-18,1.32,44,83,17,
33093867,Cosy and Comfy!,28230061,Antonia,Wigan,Wigan District,53.50525,-2.51551,Private room,65,1,1,2021-08-31,0.26,1,88,1,
33106557,"Perfect location for MUFC, LCCC, media city, City",138491608,Bali,Manchester,Chorlton,53.44873,-2.27268,Private room,27,2,47,2021-12-22,1.42,1,146,14,
33126918,Central location Altrincham near Manchester,249381865,Jane,Trafford,Trafford District,53.38263,-2.34539,Private room,41,1,5,2019-12-20,0.17,1,20,0,
33129321,Brand new house with private en suite,28350467,Jonny,Stockport,Stockport District,53.39098,-2.07045,Private room,80,2,0,,,1,0,0,
33136121,Garden View double room perfect for Plab 2,68726162,Mark,Manchester,Levenshulme,53.43813,-2.19715,Private room,20,14,25,2021-12-10,0.76,3,244,8,
33138472,Bolton Apartments-01,214233812,Bolton,Bolton,Bolton District,53.57079,-2.43732,Entire home/apt,54,1,17,2020-12-06,0.53,3,353,0,
33185876,★Newly Refurbished Studio  Leafy Chorlton Suburbs★,31309286,Tommy,Manchester,Whalley Range,53.45411,-2.26511,Entire home/apt,63,2,42,2021-12-18,1.25,9,61,23,
33235383,MUFC & Trafford Centre/ Park  2-Bed Spacious Apt,62617785,Micheal,Trafford,Trafford District,53.44229,-2.31456,Entire home/apt,113,2,31,2021-10-20,0.95,1,31,6,
33243348,Manchester City center,151801687,Simon,Manchester,Ancoats and Clayton,53.48461,-2.2353,Private room,39,2,53,2021-06-30,1.60,1,0,5,
33266568,Cozy Studio Apartment! - Recently refurbished,55933045,Dan - BnBee,Manchester,Longsight,53.45297,-2.2002,Entire home/apt,39,7,21,2021-12-12,0.65,20,296,15,
33306381,★Cosy Bright Studio Apartment in Chorlton Suburbs★,31309286,Tommy,Trafford,Trafford District,53.45384,-2.26687,Entire home/apt,59,2,42,2021-12-15,1.26,9,59,17,
33311787,e been added to the house in a mostly a,26440703,Jennife,Stockport,Stockport District,53.44409,-2.15151,Shared room,55,2,0,,,1,365,0,
33395997,Converted Quiet Mill in the Heart of Manchester,59365132,Mark,Salford,Salford District,53.48497,-2.24816,Entire home/apt,59,2,172,2021-12-16,5.17,1,271,60,
33409960,Stockport - Woodsmoor,207260680,Lee,Stockport,Stockport District,53.38763,-2.14172,Private room,37,3,10,2021-12-06,0.32,1,95,4,
33428082,Friendly Family home in Didsbury Manchester,55751749,Lindsey,Manchester,Didsbury East,53.40693,-2.22712,Private room,28,1,32,2020-03-18,0.96,1,288,0,
33471921,"Bright, comfortable, homely studio apartment",252191829,Angie,Salford,Salford District,53.51048,-2.28465,Entire home/apt,27,1,34,2021-09-12,1.03,1,34,2,
33477613,4 Bed House Salford Royal - Sleeps 7,98343721,John,Salford,Salford District,53.48346,-2.29512,Entire home/apt,168,2,13,2021-11-21,0.42,2,90,7,
33481701,✪ Self Contained 1 Bed Apartment ✪Chorlton Suburbs,31309286,Tommy,Trafford,Trafford District,53.45383,-2.26688,Entire home/apt,84,2,22,2021-11-13,0.67,9,90,6,
33519381,Enjoy a comfortable & peaceful stay in our home.,252587893,Maryann,Stockport,Stockport District,53.3864,-2.12691,Private room,50,1,17,2021-10-02,0.54,1,72,4,
33524852,Close to city centre. Easy access to bus and tram,85171646,Marc,Manchester,Crumpsall,53.52048,-2.22367,Private room,50,1,2,2019-06-16,0.06,1,87,0,
33543678,Comfy bedroom & private bathroom near town center,252756149,Kainat,Salford,Salford District,53.49747,-2.26289,Private room,30,1,31,2020-10-09,0.96,2,51,0,
33551552,Cozy 2 bedhouse near City Centre & Etihad Staduim,252813208,Valentine,Manchester,Bradford,53.47575,-2.20608,Entire home/apt,184,1,92,2021-12-12,2.79,1,177,32,
33556739,✪ Modern 1 Bed Apt  Leafy Chorlton Suburbs ✪ Wifi,31309286,Tommy,Manchester,Whalley Range,53.45338,-2.26649,Entire home/apt,79,3,27,2021-11-07,0.82,9,90,6,
33568597,Luxury 2 bed apartment,187930368,Haroon,Trafford,Trafford District,53.45655,-2.2746,Entire home/apt,65,2,5,2019-07-13,0.15,2,1,0,
33631864,Rest & Recharge - Regents Court (2-bed/2-bath),2046430,Tom,Manchester,City Centre,53.48234,-2.23524,Entire home/apt,148,2,37,2020-10-29,1.17,23,0,0,
33633391,"Our house is clean and tidy, warm and welcoming.",236246873,Sheila,Manchester,Burnage,53.43515,-2.20405,Private room,75,1,1,2019-06-10,0.03,3,179,0,
33651231,A Spacious house near Manchester City Centre,253608212,Pauline,Manchester,Crumpsall,53.51533,-2.23832,Entire home/apt,148,2,43,2021-11-21,1.31,2,211,14,
33662129,Stylish & New Five Bedroom Home By City Center with Parking,253698329,HomesWorth Stays,Salford,Salford District,53.49226,-2.26479,Entire home/apt,557,4,38,2021-12-09,1.23,2,225,14,
33686796,Bolton Apartments-02,214233812,Bolton,Bolton,Bolton District,53.5721,-2.43826,Entire home/apt,61,1,42,2020-09-30,1.34,3,350,0,
33703030,***LOVELY 2BED FLAT*** Free Parking - IDEAL STAY,22703589,Julio & Marghe,Salford,Salford District,53.49775,-2.25971,Entire home/apt,93,12,62,2021-11-14,1.90,3,302,12,
33710141,Longmere Star,56804003,Heike,Manchester,Sharston,53.38127,-2.26288,Entire home/apt,104,5,50,2021-10-30,1.54,1,125,15,
33713216,Summer House double Studio Bedroom Gr Manchester,130014030,Rachel,Wigan,Wigan District,53.52772,-2.70897,Private room,80,1,1,2019-04-17,0.03,1,89,0,
33730282,Spacious room,160508296,G,Stockport,Stockport District,53.39182,-2.24549,Private room,42,7,6,2021-10-16,0.22,2,365,3,
33742477,"Cozy, warm and welcoming!!  (Room 2)",244886403,Colin,Trafford,Trafford District,53.45487,-2.26477,Private room,23,2,27,2021-12-05,0.84,2,352,13,
33760211,"Newly built, splendid house  in Manchester!",254483755,David,Salford,Salford District,53.49858,-2.2779,Entire home/apt,195,2,54,2021-06-11,1.66,1,138,10,
33789538,Wren,201746366,Airshack,Manchester,Fallowfield,53.44317,-2.22008,Entire home/apt,182,2,50,2021-12-06,1.57,15,312,20,
33819712,Executive 2 bedroom heart of BBC Media City,901122,Mena,Salford,Salford District,53.47208,-2.29949,Entire home/apt,195,3,2,2021-10-26,0.16,12,155,1,
33821914,Ideal Home away from home between Bury & Fairfield,251509384,Stacey,Bury,Bury District,53.60252,-2.28607,Entire home/apt,146,1,12,2021-08-09,0.37,12,361,2,
33852869,"Flat in very Central City, near Arena & Deansgate",8064405,Lee,Salford,Salford District,53.48495,-2.25515,Private room,62,1,88,2021-12-12,2.73,1,77,14,
33865010,Rural cottage with Spa and beauty treatments,138200678,Liz,Stockport,Stockport District,53.40889,-2.0819,Entire home/apt,84,3,74,2021-12-20,2.34,1,300,20,
33893391,Media city Salford Quays,209964161,Wendy,Salford,Salford District,53.47384,-2.29429,Entire home/apt,106,2,8,2021-11-23,0.26,1,365,5,
33908466,"Close to Airport comfy, modern & cosy double bed",70102560,Sophie,Manchester,Woodhouse Park,53.36736,-2.25805,Private room,49,1,132,2021-11-19,4.14,1,42,18,
33924792,Stylish & contemporary apt for 4 in Central MCR,256183798,Aaron & Silvina,Manchester,Ancoats and Clayton,53.48745,-2.23426,Entire home/apt,73,2,88,2021-12-05,2.74,1,140,34,
33927871,Manchester Apartment near Victoria station.,237286573,Uwa,Manchester,Cheetham,53.49999,-2.24062,Entire home/apt,71,3,42,2021-12-16,1.30,1,37,22,
33955226,One Bedroom Open Plan Apartment Whitworth Locke,222195796,Whitworth Locke,Manchester,City Centre,53.47645,-2.2376,Hotel room,103,1,47,2021-11-16,1.46,9,364,35,
33957427,"City View, 1 Bedroom on 22nd Floor",250422893,Trademark Living,Salford,Salford District,53.47379,-2.29116,Entire home/apt,83,1,86,2021-12-07,2.78,1,54,29,
34015965,"Chorlton, lovely bright 2 bedroom house.",119435471,Deborah,Manchester,Chorlton,53.43736,-2.28232,Entire home/apt,72,1,10,2019-08-25,0.31,2,20,0,
34025883,"Nice house, prime location close to Motorway M60",256926780,Mohammad,Oldham,Oldham District,53.52843,-2.11853,Entire home/apt,75,3,11,2021-11-29,0.44,2,293,3,
34041192,Double Rooms- comfortable and calm,197356177,Innocentia,Manchester,Gorton North,53.45845,-2.19066,Private room,30,2,21,2021-12-15,0.75,3,297,11,
34062466,2 Bedroom 2 bath city centre apartment,686099,Naghmeh,Manchester,Ancoats and Clayton,53.48941,-2.23846,Entire home/apt,95,7,0,,,2,87,0,
34069257,Loft Conversion apartment.,10663450,Andrea,Manchester,City Centre,53.4761,-2.23769,Entire home/apt,72,69,2,2019-12-29,0.08,3,301,0,
34102561,"Exclusive 2bed house, minutes to the city centre",187821679,Chidinma,Salford,Salford District,53.49893,-2.28651,Entire home/apt,180,2,3,2021-09-13,0.10,3,10,1,
34108444,Bolton Luxury Apartment close to town centre,130451082,Darren,Bolton,Bolton District,53.58044,-2.45899,Entire home/apt,98,3,19,2021-11-13,0.61,2,154,4,
34192616,City Doorstep Retreat,258153209,Rupert,Manchester,Hulme,53.46646,-2.25947,Private room,25,2,92,2021-12-17,2.88,1,57,27,
34219461,Comfy room & en-suite bathroom near town center!,252756149,Kainat,Salford,Salford District,53.49632,-2.26414,Private room,30,1,0,,,2,50,0,
34228948,Bolton Apartments-03,214233812,Bolton,Bolton,Bolton District,53.57125,-2.43609,Entire home/apt,112,1,7,2020-07-29,0.24,3,350,0,
34255130,A modern 4 bedroom detached house close to m60,256926780,Mohammad,Oldham,Oldham District,53.52373,-2.11472,Entire home/apt,200,365,17,2020-09-27,0.54,2,51,0,
34270786,Bright&Modern TownHouse 5 Beds Close To City & Uni,258745476,Chris,Salford,Salford District,53.49126,-2.26336,Entire home/apt,314,2,51,2021-12-04,1.61,1,156,21,
34281014,Luxury self catering accommodation.....,258808894,Andrea,Tameside,Tameside District,53.44416,-2.00791,Entire home/apt,110,2,29,2020-02-16,0.93,1,350,0,
34327269,10-15分鐘步MMU、曼徹斯特大學全新Town House ; 3分鐘步24小時超市、KFC麥當勞,229381646,Central Unite Management,Manchester,Hulme,53.46099,-2.24749,Entire home/apt,274,1,5,2020-02-02,0.16,4,185,0,
34329669,King Size Apartment in Manchester City Centre,47023632,Grace,Manchester,City Centre,53.48216,-2.23598,Entire home/apt,77,1,178,2021-12-19,5.57,1,58,74,
34362710,Room 5 only - double bed for 2 guests,134737859,Lucy,Manchester,Miles Platting and Newton Heath,53.49175,-2.22326,Private room,43,15,5,2019-07-10,0.16,5,81,0,
34419366,10-15分鐘步行至MMU & 曼徹斯特大學，1分鐘步行圖書館&健身室，3分鐘步行超市KFC麥當勞,229381646,Central Unite Management,Manchester,Hulme,53.46063,-2.24706,Shared room,54,2,3,2019-10-08,0.09,4,144,0,
